Age,Sex,2020,2021,2022,2023,2024
74,Male,0.07321736853608145,0.07321736853608145,0.07321736853608145,0.07321736853608145,0.07321736853608145
75,Male,0.07740011167782693,0.07740011167782693,0.07740011167782693,0.07740011167782693,0.07740011167782693
76,Male,0.08182180550217161,0.08182180550217161,0.08182180550217161,0.08182180550217161,0.08182180550217161
77,Male,0.08649610072272136,0.08649610072272136,0.08649610072272136,0.08649610072272136,0.08649610072272136
78,Male,0.09143742788756468,0.09143742788756468,0.09143742788756468,0.09143742788756468,0.09143742788756468
79,Male,0.09666104192945807,0.09666104192945807,0.09666104192945807,0.09666104192945807,0.09666104192945807
80,Male,0.10218306926106263,0.10218306926106263,0.10218306926106263,0.10218306926106263,0.10218306926106263
81,Male,0.10802055756062616,0.10802055756062616,0.10802055756062616,0.10802055756062616,0.10802055756062616
82,Male,0.11419152840180803,0.11419152840180803,0.11419152840180803,0.11419152840180803,0.11419152840180803
83,Male,0.12071503289012779,0.12071503289012779,0.12071503289012779,0.12071503289012779,0.12071503289012779
84,Male,0.12761121047779864,0.12761121047779864,0.12761121047779864,0.12761121047779864,0.12761121047779864
85,Male,0.13490135113851912,0.13490135113851912,0.13490135113851912,0.13490135113851912,0.13490135113851912
86,Male,0.14260796109417143,0.14260796109417143,0.14260796109417143,0.14260796109417143,0.14260796109417143
87,Male,0.15075483229633696,0.15075483229633696,0.15075483229633696,0.15075483229633696,0.15075483229633696
88,Male,0.15936711587713445,0.15936711587713445,0.15936711587713445,0.15936711587713445,0.15936711587713445
89,Male,0.1684713997961384,0.1684713997961384,0.1684713997961384,0.1684713997961384,0.1684713997961384
90,Male,0.1780957909230919,0.1780957909230919,0.1780957909230919,0.1780957909230919,0.1780957909230919
91,Male,0.1882700018098187,0.1882700018098187,0.1882700018098187,0.1882700018098187,0.1882700018098187
92,Male,0.19902544241921924,0.19902544241921924,0.19902544241921924,0.19902544241921924,0.19902544241921924
93,Male,0.21039531709453768,0.21039531709453768,0.21039531709453768,0.21039531709453768,0.21039531709453768
94,Male,0.22241472706826343,0.22241472706826343,0.22241472706826343,0.22241472706826343,0.22241472706826343
95,Male,0.23512077882713678,0.23512077882713678,0.23512077882713678,0.23512077882713678,0.23512077882713678
96,Male,0.24855269866780139,0.24855269866780139,0.24855269866780139,0.24855269866780139,0.24855269866780139
97,Male,0.2627519537967637,0.2627519537967637,0.2627519537967637,0.2627519537967637,0.2627519537967637
98,Male,0.2777623803485186,0.2777623803485186,0.2777623803485186,0.2777623803485186,0.2777623803485186
99,Male,0.2936303187170644,0.2936303187170644,0.2936303187170644,0.2936303187170644,0.2936303187170644
100,Male,0.31040475661859973,0.31040475661859973,0.31040475661859973,0.31040475661859973,0.31040475661859973
0,Female,0.001,0.001,0.001,0.001,0.001
1,Female,0.0010571277447602365,0.0010571277447602365,0.0010571277447602365,0.0010571277447602365,0.0010571277447602365
2,Female,0.0011175190687418637,0.0011175190687418637,0.0011175190687418637,0.0011175190687418637,0.0011175190687418637
3,Female,0.001181360412865646,0.001181360412865646,0.001181360412865646,0.001181360412865646,0.001181360412865646
4,Female,0.0012488488690016821,0.0012488488690016821,0.0012488488690016821,0.0012488488690016821,0.0012488488690016821
5,Female,0.0013201927884341203,0.0013201927884341203,0.0013201927884341203,0.0013201927884341203,0.0013201927884341203
6,Female,0.0013956124250860894,0.0013956124250860894,0.0013956124250860894,0.0013956124250860894,0.0013956124250860894
7,Female,0.0014753406154906223,0.0014753406154906223,0.0014753406154906223,0.0014753406154906223,0.0014753406154906223
8,Female,0.0015596234976067806,0.0015596234976067806,0.0015596234976067806,0.0015596234976067806,0.0015596234976067806
9,Female,0.0016487212707001282,0.0016487212707001282,0.0016487212707001282,0.0016487212707001282,0.0016487212707001282
10,Female,0.0017429089986334579,0.0017429089986334579,0.0017429089986334579,0.0017429089986334579,0.0017429089986334579
11,Female,0.0018424774590477093,0.0018424774590477093,0.0018424774590477093,0.0018424774590477093,0.0018424774590477093
12,Female,0.0019477340410546757,0.0019477340410546757,0.0019477340410546757,0.0019477340410546757,0.0019477340410546757
13,Female,0.0020590036942128714,0.0020590036942128714,0.0020590036942128714,0.0020590036942128714,0.0020590036942128714
14,Female,0.0021766299317162482,0.0021766299317162482,0.0021766299317162482,0.0021766299317162482,0.0021766299317162482
15,Female,0.002300975890892825,0.002300975890892825,0.002300975890892825,0.002300975890892825,0.002300975890892825
16,Female,0.002432425454287208,0.002432425454287208,0.002432425454287208,0.002432425454287208,0.002432425454287208
17,Female,0.0025713844347880297,0.0025713844347880297,0.0025713844347880297,0.0025713844347880297,0.0025713844347880297
18,Female,0.002718281828459045,0.002718281828459045,0.002718281828459045,0.002718281828459045,0.002718281828459045
19,Female,0.0028735711389416426,0.0028735711389416426,0.0028735711389416426,0.0028735711389416426,0.0028735711389416426
20,Female,0.003037731777517483,0.003037731777517483,0.003037731777517483,0.003037731777517483,0.003037731777517483
21,Female,0.003211270543153561,0.003211270543153561,0.003211270543153561,0.003211270543153561,0.003211270543153561
22,Female,0.0033947231870989033,0.0033947231870989033,0.0033947231870989033,0.0033947231870989033,0.0033947231870989033
23,Female,0.0035886560668631456,0.0035886560668631456,0.0035886560668631456,0.0035886560668631456,0.0035886560668631456
24,Female,0.0037936678946831775,0.0037936678946831775,0.0037936678946831775,0.0037936678946831775,0.0037936678946831775
25,Female,0.004010391585875742,0.004010391585875742,0.004010391585875742,0.004010391585875742,0.004010391585875742
26,Female,0.004239496212782252,0.004239496212782252,0.004239496212782252,0.004239496212782252,0.004239496212782252
27,Female,0.004481689070338065,0.004481689070338065,0.004481689070338065,0.004481689070338065,0.004481689070338065
28,Female,0.00473771785964308,0.00473771785964308,0.00473771785964308,0.00473771785964308,0.00473771785964308
29,Female,0.005008372996274784,0.005008372996274784,0.005008372996274784,0.005008372996274784,0.005008372996274784
30,Female,0.00529449005047003,0.00529449005047003,0.00529449005047003,0.00529449005047003,0.00529449005047003
31,Female,0.005596952326708894,0.005596952326708894,0.005596952326708894,0.005596952326708894,0.005596952326708894
32,Female,0.00591669359066433,0.00591669359066433,0.00591669359066433,0.00591669359066433,0.00591669359066433
33,Female,0.0062547009519363286,0.0062547009519363286,0.0062547009519363286,0.0062547009519363286,0.0062547009519363286
34,Female,0.006612017911470155,0.006612017911470155,0.006612017911470155,0.006612017911470155,0.006612017911470155
35,Female,0.006989747583066734,0.006989747583066734,0.006989747583066734,0.006989747583066734,0.006989747583066734
36,Female,0.007389056098930651,0.007389056098930651,0.007389056098930651,0.007389056098930651,0.007389056098930651
37,Female,0.007811176209769427,0.007811176209769427,0.007811176209769427,0.007811176209769427,0.007811176209769427
38,Female,0.008257411090558369,0.008257411090558369,0.008257411090558369,0.008257411090558369,0.008257411090558369
39,Female,0.008729138363720131,0.008729138363720131,0.008729138363720131,0.008729138363720131,0.008729138363720131
40,Female,0.009227814352139525,0.009227814352139525,0.009227814352139525,0.009227814352139525,0.009227814352139525
41,Female,0.009754978575143397,0.009754978575143397,0.009754978575143397,0.009754978575143397,0.009754978575143397
42,Female,0.010312258501325767,0.010312258501325767,0.010312258501325767,0.010312258501325767,0.010312258501325767
43,Female,0.010901374572891082,0.010901374572891082,0.010901374572891082,0.010901374572891082,0.010901374572891082
44,Female,0.011524145517026938,0.011524145517026938,0.011524145517026938,0.011524145517026938,0.011524145517026938
45,Female,0.012182493960703474,0.012182493960703474,0.012182493960703474,0.012182493960703474,0.012182493960703474
46,Female,0.012878452366233662,0.012878452366233662,0.012878452366233662,0.012878452366233662,0.012878452366233662
47,Female,0.013614169305918723,0.013614169305918723,0.013614169305918723,0.013614169305918723,0.013614169305918723
48,Female,0.014391916095149893,0.014391916095149893,0.014391916095149893,0.014391916095149893,0.014391916095149893
49,Female,0.015214093804444358,0.015214093804444358,0.015214093804444358,0.015214093804444358,0.015214093804444358
50,Female,0.016083240672062946,0.016083240672062946,0.016083240672062946,0.016083240672062946,0.016083240672062946
51,Female,0.01700203994009402,0.01700203994009402,0.01700203994009402,0.01700203994009402,0.01700203994009402
52,Female,0.01797332813819505,0.01797332813819505,0.01797332813819505,0.01797332813819505,0.01797332813819505
53,Female,0.01900010384056584,0.01900010384056584,0.01900010384056584,0.01900010384056584,0.01900010384056584
54,Female,0.02008553692318767,0.02008553692318767,0.02008553692318767,0.02008553692318767,0.02008553692318767
55,Female,0.021232978349907835,0.021232978349907835,0.021232978349907835,0.021232978349907835,0.021232978349907835
56,Female,0.022445970517581,0.022445970517581,0.022445970517581,0.022445970517581,0.022445970517581
57,Female,0.023728258192205157,0.023728258192205157,0.023728258192205157,0.023728258192205157,0.023728258192205157
58,Female,0.02508380006981445,0.02508380006981445,0.02508380006981445,0.02508380006981445,0.02508380006981445
59,Female,0.026516780997819605,0.026516780997819605,0.026516780997819605,0.026516780997819605,0.026516780997819605
60,Female,0.02803162489452614,0.02803162489452614,0.02803162489452614,0.02803162489452614,0.02803162489452614
61,Female,0.029633008406715313,0.029633008406715313,0.029633008406715313,0.029633008406715313,0.029633008406715313
62,Female,0.03132587534745209,0.03132587534745209,0.03132587534745209,0.03132587534745209,0.03132587534745209
63,Female,0.03311545195869231,0.03311545195869231,0.03311545195869231,0.03311545195869231,0.03311545195869231
64,Female,0.035007263045808354,0.035007263045808354,0.035007263045808354,0.035007263045808354,0.035007263045808354
65,Female,0.03700714903384376,0.03700714903384376,0.03700714903384376,0.03700714903384376,0.03700714903384376
66,Female,0.03912128399815321,0.03912128399815321,0.03912128399815321,0.03912128399815321,0.03912128399815321
67,Female,0.04135619472509244,0.04135619472509244,0.04135619472509244,0.04135619472509244,0.04135619472509244
68,Female,0.04371878086160215,0.04371878086160215,0.04371878086160215,0.04371878086160215,0.04371878086160215
69,Female,0.04621633621589248,0.04621633621589248,0.04621633621589248,0.04621633621589248,0.04621633621589248
70,Female,0.04885657127498725,0.04885657127498725,0.04885657127498725,0.04885657127498725,0.04885657127498725
71,Female,0.05164763700864503,0.05164763700864503,0.05164763700864503,0.05164763700864503,0.05164763700864503
72,Female,0.054598150033144235,0.054598150033144235,0.054598150033144235,0.054598150033144235,0.054598150033144235
73,Female,0.05771721921261879,0.05771721921261879,0.05771721921261879,0.05771721921261879,0.05771721921261879
74,Female,0.061014473780067885,0.061014473780067885,0.061014473780067885,0.061014473780067885,0.061014473780067885
75,Female,0.06450009306485578,0.06450009306485578,0.06450009306485578,0.06450009306485578,0.06450009306485578
76,Female,0.06818483791847635,0.06818483791847635,0.06818483791847635,0.06818483791847635,0.06818483791847635
77,Female,0.07208008393560114,0.07208008393560114,0.07208008393560114,0.07208008393560114,0.07208008393560114
78,Female,0.07619785657297057,0.07619785657297057,0.07619785657297057,0.07619785657297057,0.07619785657297057
79,Female,0.0805508682745484,0.0805508682745484,0.0805508682745484,0.0805508682745484,0.0805508682745484
80,Female,0.0851525577175522,0.0851525577175522,0.0851525577175522,0.0851525577175522,0.0851525577175522
81,Female,0.09001713130052182,0.09001713130052182,0.09001713130052182,0.09001713130052182,0.09001713130052182
82,Female,0.0951596070015067,0.0951596070015067,0.0951596070015067,0.0951596070015067,0.0951596070015067
83,Female,0.10059586074177317,0.10059586074177317,0.10059586074177317,0.10059586074177317,0.10059586074177317
84,Female,0.10634267539816554,0.10634267539816554,0.10634267539816554,0.10634267539816554,0.10634267539816554
85,Female,0.11241779261543261,0.11241779261543261,0.11241779261543261,0.11241779261543261,0.11241779261543261
86,Female,0.1188399675784762,0.1188399675784762,0.1188399675784762,0.1188399675784762,0.1188399675784762
87,Female,0.12562902691361413,0.12562902691361413,0.12562902691361413,0.12562902691361413,0.12562902691361413
88,Female,0.13280592989761206,0.13280592989761206,0.13280592989761206,0.13280592989761206,0.13280592989761206
89,Female,0.14039283316344867,0.14039283316344867,0.14039283316344867,0.14039283316344867,0.14039283316344867
90,Female,0.1484131591025766,0.1484131591025766,0.1484131591025766,0.1484131591025766,0.1484131591025766
91,Female,0.15689166817484895,0.15689166817484895,0.15689166817484895,0.15689166817484895,0.15689166817484895
92,Female,0.1658545353493494,0.1658545353493494,0.1658545353493494,0.1658545353493494,0.1658545353493494
93,Female,0.17532943091211475,0.17532943091211475,0.17532943091211475,0.17532943091211475,0.17532943091211475
94,Female,0.18534560589021953,0.18534560589021953,0.18534560589021953,0.18534560589021953,0.18534560589021953
95,Female,0.19593398235594733,0.19593398235594733,0.19593398235594733,0.19593398235594733,0.19593398235594733
96,Female,0.2071272488898345,0.2071272488898345,0.2071272488898345,0.2071272488898345,0.2071272488898345
97,Female,0.21895996149730312,0.21895996149730312,0.21895996149730312,0.21895996149730312,0.21895996149730312
98,Female,0.23146865029043218,0.23146865029043218,0.23146865029043218,0.23146865029043218,0.23146865029043218
99,Female,0.2446919322642204,0.2446919322642204,0.2446919322642204,0.2446919322642204,0.2446919322642204
100,Female,0.2586706305154998,0.2586706305154998,0.2586706305154998,0.2586706305154998,0.2586706305154998
